,A375,A549,A673,HCT116,HS 578T,HT29,LNCAP,LOVO,MCF7,PC-3,RKO,SK-MEL-28,SW-620,VCAP
8574,-0.27878033,-0.44399348,-0.063269566,-0.208490636,0.054017004,-0.266899003,0.239410826,-0.1835256,-0.394217321,-0.360162759,0.574960111,0.829101716,0.517295823,0.044018527
5529,-0.157824731,-0.240252301,-0.537552212,-0.624150797,0.086565961,-0.223875743,0.042945831,-0.175950936,-0.212240999,-0.041811408,-0.582709541,-0.856709364,-0.977414999,-0.219451736
3909,-0.023239407,0.333371567,0.005855927,0.585794185,-0.384477441,0.137795463,-0.268048341,-0.097364144,0.268083353,-0.03849959,-1.502278771,-0.654641543,0.07937321,0.065265116
9134,-0.152924107,0.175817283,0.294986475,0.060092716,0.206072412,-0.136855747,0.421457256,-0.19444036,-0.046776585,-0.075018395,-0.450921745,-0.248272906,-0.142475251,-0.060866087
9637,0.263295197,-0.32403278,0.283711105,-0.25140101,0.041868659,0.142143056,-0.083752376,-0.126798772,0.128888515,0.003270195,0.5311814,1.708585818,0.427913613,0.33384982
8518,0.021576826,0.115432492,-0.590111871,0.408038362,0.395664033,0.030744222,0.028225057,-0.177405374,0.244552273,0.003695007,0.208583174,0.085231119,-0.411600089,-0.297301981
6443,0.060954096,0.142177969,-0.147703568,1.007962297,-0.137425474,0.060919706,-0.17810785,-0.041222632,0.122055108,-0.130837283,0.974279659,0.454916301,0.781151538,0.317802486
58478,-0.026725362,-0.243842605,-0.361593887,0.237040925,-0.129978988,-0.303129838,0.173056933,0.183362319,-0.141946736,-0.447805648,-0.34428031,-0.126878675,-0.30243597,-0.210301563
4850,0.166214574,0.176601493,0.025581632,-0.021237899,0.400614215,0.183756978,0.351597202,0.192844806,0.220951102,0.242546351,0.042586257,0.242688926,0.151671864,0.264753563
6616,0.158138435,0.22238968,-0.031213176,-0.089575422,0.053436547,0.190229173,-0.076026393,-0.284325262,0.252419808,0.356579652,-0.592582368,-0.580340539,0.230171013,0.095678977
23210,-0.131893173,-0.275289135,-0.133645994,0.511091324,0.343759476,-0.179547732,0.408024583,0.237878615,-0.242498149,-0.363820425,0.592253697,0.254214522,0.30709156,-0.091540013
54733,-0.212229137,-0.105330137,-2.440743832,0.54100524,0.351676589,-0.27347803,0.038105486,-0.786570481,-0.130290922,-0.439561103,0.501275818,0.103499264,-0.102934474,-0.094245414
55129,0.115949532,0.049566776,-0.085809241,0.517981926,0.418129621,0.248447532,0.314522676,-0.430851791,0.058401426,0.061742762,0.327624891,1.433507509,0.51859841,0.139993827
10273,-0.175853519,-0.539472597,0.142738505,0.233895237,-0.212453811,-0.162065988,-0.00207373,0.186560481,-0.337606742,-0.280137896,-0.93181603,-0.642029181,0.553591321,-0.089350917
5223,-0.189144538,-0.199220554,0.117498055,0.20744576,-0.066920316,-0.165303065,0.065538507,0.376449999,-0.290795631,-0.297354573,0.243792196,0.51363366,0.554825332,-0.172496468
572,-0.274631686,-0.456511288,0.304914276,0.701784567,-0.172729019,0.078675193,0.101212131,-0.022855231,0.134877103,-0.412201634,0.840835943,-0.508040922,-0.178702468,-0.388084423
5716,0.11708912,0.201727798,-0.162960451,0.399697817,0.117593932,-0.020241438,0.193685929,0.585749415,0.083668483,0.069772066,2.09311616,-0.085951103,0.691723034,0.444418006
22841,0.201994634,0.143930394,-0.17835225,0.217558566,0.340381825,0.250624658,0.134436124,-0.2294245,0.235130236,0.333666417,-0.230678891,0.031941081,0.66421243,0.262449833
2356,-0.021590859,0.150714319,0.012414212,0.391387476,-0.097507394,-0.094827809,-0.10667044,-0.040693252,0.127312906,-0.070057978,0.90076506,0.973421725,-0.166238325,0.144240249
6050,-0.216236694,-0.110459933,-0.839752287,0.111909684,0.415471181,-0.152748927,0.431736406,-0.040957842,-0.050667773,-0.069286695,-1.128486389,-0.652302707,-0.284731803,-0.357458774
64422,0.070080803,0.173604874,0.034806716,0.468822851,0.06804834,-0.026575241,0.168084383,-0.143874709,0.020001963,-0.149656998,0.539377635,0.308048315,-0.290525863,0.050373947
4690,0.162986433,0.303516173,-0.706185145,0.162814652,0.054999711,0.121475092,-0.047546354,0.717694398,-0.014099416,0.20864757,-0.748061589,0.257974301,-0.168588721,-0.27056359
8837,0.319880163,0.150117736,0.33766219,-0.850832402,0.459561646,0.173050864,0.238049196,0.656824274,0.284560816,0.290439022,-0.019408098,0.318884176,0.174171286,0.30022467
55127,-0.066647929,-0.060670938,-0.711117853,0.153570072,0.079258816,0.059201447,-0.006176044,1.106624977,0.079024733,0.045599986,0.333734476,0.287215477,-0.25594359,0.159571057
23335,0.258358853,0.276249817,0.062179763,-0.433455041,0.033112742,0.252594754,-0.16671991,-0.226789761,0.17016277,0.394634929,-0.213705121,0.249429411,-0.522378677,0.009779264
10270,0.179082729,0.267539866,0.082342945,0.139030624,0.382424378,0.075490488,0.148348609,0.202539973,0.269517639,0.08387182,0.175726856,0.381669969,0.62305927,-0.080774212
6509,0.19728088,0.210261668,0.027230258,-0.181817228,0.255832003,0.159454372,0.077300661,0.651145839,0.230088578,0.245068098,0.254494961,0.417151214,0.2684753,0.343551066
83743,-0.007922076,-0.216640581,0.304104153,0.584282339,-0.048083071,-0.175514349,-0.187287416,0.172823058,-0.078570129,0.167230956,1.031833023,0.457267041,0.66884361,0.02451901
6772,0.361830956,-0.12208916,-0.100105792,0.635123929,-0.12923708,-0.076371209,-0.300875714,0.95525127,-0.065594664,0.087084243,-0.129386165,0.109780234,-0.157253006,-0.137534138
22887,0.069410319,0.137111342,-0.481483288,0.365910236,0.303477825,0.130484878,0.305214047,0.249304786,0.183035586,-0.034837677,0.202142892,0.071179384,0.237508317,-0.151389652
51001,-0.180752765,-0.150836344,-0.605980393,0.185296478,-0.252260141,-0.179407676,-0.32359393,-0.399574331,-0.113278981,-0.249748906,-0.076048513,-0.555297242,0.064253089,-0.082915422
26511,-0.193125331,-0.086324659,0.112828582,-0.680875679,-0.071149075,-0.402578659,0.003308093,-0.776451557,0.070881766,-0.196206674,-0.059140983,0.593862863,0.521212578,-0.20785053
7874,0.106283946,0.130964811,0.182645957,0.660134554,-0.137599377,0.029684634,-0.485777999,0.624034626,0.147366259,0.030565541,1.239205668,0.361888255,0.910567887,0.211050841
51070,-0.30673339,-0.378306849,0.353025453,0.422846817,0.089653253,-0.153698189,0.256752676,0.12020108,-0.393314367,-0.414874054,0.50999402,0.765919641,0.213755528,-0.103061989
1738,-0.176700791,-0.244521949,-0.748289717,-0.090292174,-0.097601797,-0.29489193,-0.042891282,0.096030603,-0.332368454,-0.661995485,0.352442892,0.089259903,-0.935178942,-0.259130402
3416,0.187596114,0.32189432,0.20238108,-0.103561592,0.174037729,0.248247862,0.033858798,0.300920846,0.291842821,0.252885641,-0.108341975,-0.115601344,0.696180287,0.219719948
958,0.135628691,-0.000159861,0.241357553,0.07785212,0.248755853,0.092030229,0.238047883,-0.237440113,0.046104769,0.185797914,-0.825161422,-0.750983278,-0.418481582,-0.151078469
9128,-0.277680765,-0.320056725,0.497083804,-0.420904396,0.000121523,-0.340294131,0.016277611,0.261448995,-0.280630794,-0.477164274,0.71121892,-0.257350175,-0.728227034,-0.213769863
9833,0.044039901,0.364480654,-0.209857157,0.494194551,0.087361358,0.096697983,-0.025042845,0.587571874,0.390673637,0.229456573,-0.399725153,0.514084422,0.618015383,0.293766611
1616,0.112307448,0.230925625,0.123830383,0.506652107,0.052690071,0.06349343,0.011983659,0.872109144,0.138681085,0.103056644,-0.509729819,0.880755532,-0.137886013,0.102155729
4088,-0.064635431,-0.331011677,0.215849619,0.286345987,0.100101852,0.115371928,0.039579558,-0.07421037,-0.056079063,-0.016963815,-0.645059716,0.150819833,0.06428351,0.288567557
5018,-0.231860113,-0.484748402,-0.663418703,0.689905267,-0.151345679,-0.122199416,-0.006881182,0.055257212,-0.436518856,-0.486657189,0.520560373,0.553479044,0.504019984,-0.094292423
51375,-0.107038378,-0.019866769,0.314256862,-0.615547416,0.074710771,-0.054239626,0.227800052,-0.809265762,-0.002596541,-0.020001054,-0.572155813,-0.562382313,-0.350864875,-0.11473209
55038,0.160930592,0.220181199,0.526205088,0.173158572,0.265531495,0.182995138,0.03707496,0.817540536,0.155486801,-0.065353253,0.368083301,1.022919305,0.341068629,0.432514797
23061,0.186589879,0.327757641,-0.265542191,0.499160814,0.208136701,0.211793079,0.208151119,0.530691146,0.080097647,0.214588659,0.718804596,0.028525494,0.179678136,-0.003985556
991,-0.330835554,-0.435205687,-0.145117926,-0.011467268,-0.115100247,-0.289818347,-0.098745511,0.121306507,-0.356170612,-0.376170974,-3.163211531,-0.580969083,0.193527296,-0.091088029
64428,0.169045028,0.093407746,0.571608126,-0.143241178,0.450467808,0.216465851,0.206343422,-0.249201915,0.233833104,0.31338922,-0.612846192,-0.32181105,-0.217494982,-0.04937662
11325,0.169931022,0.08138793,0.692147086,0.837506308,0.17162466,0.068964959,-0.049700718,0.521710867,0.101664542,0.081519101,0.620984075,1.159068619,0.13858179,0.175210166
9641,0.179789099,0.260076156,-0.15799922,0.183386544,0.193838759,0.197300443,-0.059239561,0.276843974,0.275677451,0.29542558,1.994319058,-0.136285083,0.609593974,0.166805646
6347,0.244798795,0.201645381,0.365563031,-0.316014635,0.284083264,0.223515216,0.320091217,0.377188219,0.202587909,0.432422085,-0.749791042,-0.672627514,-0.402165465,0.060659451
23038,-0.009049756,-0.034477217,-0.371292644,0.217643182,-0.136005915,-0.009958138,0.18860329,0.012517874,-0.011803912,-0.068041351,-0.130277736,0.135472123,0.157615377,0.1036915
57048,0.066266414,-0.003208348,0.288249858,0.383423811,0.445439884,0.14191111,0.36756558,-0.211665393,0.020687475,0.172785251,2.34118544,0.25093342,0.291144091,0.023343595
94239,0.238469637,0.292008947,0.484995964,-0.251199396,0.437639383,0.156167188,0.308190528,0.620415259,0.077430449,0.257367445,-0.527039428,0.131841928,-0.224659012,-0.20599301
51203,-0.178693044,-0.321238055,0.234993739,0.016799913,0.231698181,-0.139586379,0.020341957,-0.483373453,-0.184679816,-0.235681115,-0.443406072,-0.211962709,-0.574095924,-0.220622196
388650,0.014513015,-0.265040175,0.153676911,-0.68878844,-0.143232955,-0.156397802,-0.182249912,-0.408247231,-0.231963242,-0.005122162,-1.543128381,-0.553028208,-0.36095531,-0.356863431
6714,0.310108779,0.193274922,-0.166298723,1.190335265,0.340345754,0.208269501,-0.052943576,0.419956836,0.380202594,0.301079447,-1.035092398,-0.252822756,0.223558358,-0.090253361
652,0.328512143,0.157796681,0.327267869,0.187944754,0.116380752,-0.159964507,-0.079902101,-0.637015812,0.159423956,0.295133702,-0.306537101,-0.788470277,0.502354604,-0.021938583
23039,-0.043348621,-0.062472354,-0.690152482,0.490070612,-0.226827518,-0.099861885,-0.204692309,0.399787922,0.185464733,-0.072175384,0.609495416,-0.094157126,-0.211253289,0.117893978
55179,-0.014886089,0.119768087,0.427453303,-0.596858827,-0.050565495,0.16518541,-0.084232931,0.31297621,0.089850562,0.2379265,0.269361044,-0.121870013,0.383150166,0.180283638
5827,-0.056303426,0.010683549,0.63343361,0.261695613,-0.117628767,-0.03890597,0.008474456,0.408036135,-0.042217787,-0.006901778,1.002009057,-1.119264355,0.836908962,0.002578259
10245,0.085017129,0.04583299,-0.188061871,-0.133336341,0.159339106,-0.002435281,0.205469928,0.766539045,0.060378028,0.096093601,-0.420487112,0.636062437,-0.294511337,0.133700854
6813,0.186957235,-0.643464606,0.251478798,0.09059273,0.050452044,-0.257434134,-0.098841706,-0.066765002,-0.238185955,-0.555220743,0.490927466,0.59414533,0.164133092,0.08580637
4331,0.07110367,-0.04287288,0.012498462,-0.056807152,0.22117453,0.10179934,0.333475109,0.097619686,-0.071829551,-0.165355486,-0.039521587,0.728065976,0.075917009,0.224312269
3251,-0.030216152,-0.148167127,-0.046407743,-0.155215572,-0.216577667,-0.166972043,-0.185269395,0.742596025,-0.071398923,-0.225316767,0.795199149,-0.426135029,-0.233234801,0.092703832
23212,0.349089437,0.45046654,0.271566806,0.822580461,0.261547158,0.388544524,-0.06824568,0.275407768,0.525244378,0.497739704,1.343755158,1.741044146,0.901103955,0.483247613
23536,0.09161933,0.106936662,0.24054457,-0.228876075,0.002249202,0.120252535,-0.23805264,0.133884757,0.124855984,0.226719441,-0.801771792,-0.597367094,0.009886986,-0.019092862
51282,-0.37842026,-0.555936712,0.22678471,0.139685592,0.03707687,-0.315709795,-0.088802879,-0.201448871,-0.504118918,-0.078261811,0.616718737,0.75728263,0.553691935,-0.063180467
10227,-0.06464413,-0.088370865,0.105181647,0.030011548,-0.093493388,-0.189885453,-0.164817482,0.166391081,-0.001071097,-0.067625218,-0.427448135,0.289980126,-0.087060527,0.038715712
50813,0.022045184,0.074006919,-0.261472141,0.548451157,-0.120379274,-0.001371623,-0.165734416,0.882282081,0.19548551,0.122591417,1.272606763,0.094760609,0.560460039,0.071571997
51024,-0.150305284,-0.34450596,0.253671177,0.127033131,0.122018852,-0.191935957,0.140216296,0.108880102,-0.183787069,-0.260152859,2.290451975,-0.301807985,-0.052305075,-0.155938146
53343,0.080843848,0.050460994,0.430544373,0.074669954,0.225078955,0.097074256,-0.179800315,-0.031991498,0.050835801,0.158401965,-0.589224871,0.313947864,0.140750279,0.030047904
1465,-0.212876283,-0.346983148,-3.401293576,0.258882488,-0.312546151,-0.137363661,-0.575993738,0.245659444,-0.58086768,-0.353313117,-1.128035242,-0.082988784,-0.155581848,-0.244976492
79006,0.113956187,-0.367523686,1.326150925,0.220540046,0.151220861,0.115455888,0.275473794,0.533242988,-0.304203097,-0.279948728,-0.40245992,0.338843303,0.544524097,0.349496529
6988,0.177260637,0.27282831,-0.173060239,-0.448215332,-0.007906298,0.078782066,-0.171799939,0.494618079,0.19008915,0.126097742,0.588969036,0.086602771,-0.349769728,-0.176324621
11011,-0.169378557,0.058775119,-0.271552264,-0.575018306,-0.120917469,-0.067390939,-0.291488439,-0.503727575,-0.024859849,-0.160000567,-1.210070177,-0.280997662,-0.513615544,-0.37523504
23325,-0.199980668,-0.109744921,-0.366738757,0.563915547,0.263516327,-0.102829007,0.292633161,0.047428287,-0.216036448,-0.379618251,0.146199276,0.190030335,-0.427044853,-0.282156225
10049,-0.133360215,-0.07765842,0.234936421,-0.526008427,0.055201779,-0.186437436,-0.078899602,-0.283771973,-0.075612099,-0.052261324,-0.407204906,-0.441053967,-0.177097722,-0.159029527
7099,0.157097115,0.25524204,1.099448015,-0.34288858,0.165805357,0.017200002,-0.120644627,2.995041713,0.449175898,0.329225198,-0.98865231,0.476302878,-0.206263554,0.241084882
3157,-0.308482951,-0.449697531,-0.318047283,-0.312097662,0.094049226,-0.351285199,0.181013055,-0.743498847,-0.494806277,-0.491322129,0.264338299,-0.006445624,-0.276122296,-0.430956279
200734,-0.111886147,-0.269182708,0.571459632,-0.078870585,-0.20119325,-0.179108568,-0.107681961,-0.492917904,-0.138422228,0.028117278,-0.432681496,-0.433962712,-0.713513286,-0.310181401
9053,0.253469806,0.36092492,-2.110192552,-0.067230059,0.034421941,0.188614201,-0.1852476,-0.231903903,0.448608434,0.333518531,0.056448656,-1.027056966,0.298462612,0.083438848
79094,-0.119539473,-0.114585547,0.134104978,-1.109143628,-0.203439907,-0.228373002,-0.384931594,-0.329322092,-0.230739999,-0.108137439,-0.07440235,-0.580160204,-0.781567497,-0.277505059
2778,-0.085363549,-0.34844499,-0.606702601,0.398209013,0.171542847,0.111646178,0.173743096,-1.875524167,-0.410703046,-0.41782511,2.616436364,-1.931625171,0.655502686,-0.373334758
54881,-0.267069413,-0.202923633,0.151801911,-0.135639877,0.236374809,-0.1468757,-0.013139428,0.058516993,-0.100497603,0.120808174,0.275749712,0.503891255,0.29365926,-0.007415668
54807,-0.014839319,0.312093801,0.239501654,-0.588630208,0.087226374,-0.03043292,0.225727899,-0.781213058,0.157697656,0.018195361,0.310947946,-1.068683777,-0.096932832,0.148896895
10320,0.314670706,0.120986987,0.986104821,-0.188329708,0.095226792,0.113495148,0.196562515,0.379415808,0.285628018,0.219797718,0.387160518,-0.927244093,-0.36317994,0.195897443
323,0.109196579,0.091872431,0.140580983,-0.336908287,0.142201889,0.052019194,-0.220263332,-0.438447263,0.124951298,0.283319109,0.200349429,0.302231945,0.230028245,-0.015100684
26001,0.399917428,0.224231974,0.639257351,-0.20731303,0.1572522,0.249303117,0.20406563,0.35244657,-0.033640012,0.059630028,0.544856653,-0.151923146,-0.230101157,-0.169303791
2042,0.007150975,0.217029269,0.725687393,-0.283579208,-0.014132525,0.139435127,-0.023578531,-0.10595284,0.13987258,0.176301368,0.228549296,-0.122551769,-0.149572664,0.10614228
10190,-0.136188903,-0.320548472,0.582510147,-0.508485483,0.112511418,0.147931137,0.137016093,-0.810713599,-0.334195144,-0.600116277,0.661407144,-1.615495497,0.084392468,-0.176468816
9686,0.216326856,0.207412449,0.175724563,0.406109842,-0.108880371,0.091151928,-0.299951918,0.051869458,0.046687737,-0.071260028,0.752263937,0.10468709,-0.302771267,-0.466750987
843,0.107574423,0.087723273,0.256603695,0.079472603,-0.101591186,0.035520212,-0.170756676,-0.120475393,0.131134751,0.346097655,-0.41840934,-0.307398901,-0.432099409,-0.067958452
54915,0.142631089,0.15212532,-0.989132432,0.665141269,0.032233368,-0.13606408,-0.214900954,1.023831818,-0.219075586,0.14012232,0.259384859,0.942492629,0.127649764,-0.0745193
23658,-0.288754292,-0.440345182,0.24489678,0.344687747,0.081976838,-0.25004261,0.038192391,0.346413645,-0.390151788,-0.356666035,0.170998841,0.668697595,0.599208265,-0.078835957
7750,0.060619783,0.147217045,-0.359652956,0.106339687,-0.040891836,0.024089933,-0.288821156,0.285624073,-0.258100082,-0.077379489,0.455727478,-0.195950364,0.416402728,-0.279114921
79643,0.195536537,0.17598023,0.223510071,0.366270839,0.593775695,0.316251098,0.201411592,0.301249352,0.194829466,0.200721072,0.882895117,0.903761495,0.434929152,0.450081808
840,0.082953951,-0.034407464,-0.219535512,0.276181597,0.106792755,-0.017235199,-0.226126359,0.102047359,0.094286775,-0.161206905,1.210093655,0.358055318,-0.242574255,0.075049961
9488,0.113302032,0.326859419,0.00572791,0.268325591,0.040165254,0.098627326,0.051311336,0.35473232,0.323987434,0.437944701,-0.36802209,0.658857048,0.588983746,0.205490895
11200,0.031027142,0.119449199,-0.294199493,0.663056466,0.063383629,-0.003303808,-0.325019334,0.335223087,0.0612398,-0.101079352,0.725107213,0.805998814,0.445006348,0.338182043
65057,-0.304203839,-0.31933978,0.297249845,-0.464030577,-0.431434463,-0.141940117,-0.26724217,-0.320202646,-0.230412408,-0.061162876,-0.380237975,-0.080593463,0.340708973,-0.195784507
6832,-0.097160018,-0.340031433,0.235481655,-0.717819574,-0.234173791,-0.225614708,0.066931874,-1.531488364,-0.175004744,-0.035878245,-0.7608604,-0.516771585,-0.889546329,-0.300092229
23131,0.183681435,0.381955648,-0.108960534,0.870383205,0.09489685,0.133994081,-0.287311803,1.203845584,0.259422148,0.251174662,1.480943907,0.204650704,0.253889659,0.241000135
7048,0.276693474,0.364032761,0.279431601,-0.284588417,-0.198320218,0.298980843,0.025801335,-0.760178222,0.204146966,0.139829934,-0.080022442,0.775103338,1.059032979,0.486090559
4851,-0.077493122,0.081018724,0.10865605,-0.354112893,-0.799956418,-0.030268342,-0.345084648,-0.530007019,0.075994286,0.221715316,1.062670399,-0.436394721,0.48914043,0.09535819
6464,0.074646798,0.054220379,0.52922059,-0.355209892,-0.251779117,0.041645384,-0.281405816,-0.184073377,0.037572714,0.171655661,-0.031958375,-0.575950186,-0.532073227,0.019333186
10776,-0.289543615,-0.315484788,-0.76685829,0.236266636,-0.028379574,-0.170590459,-0.093733474,0.424607639,-0.379985138,-0.602585291,-0.185901279,-0.569039477,-0.05554104,-0.052431546
6253,0.037315815,0.063663181,0.080319162,-0.966762449,-0.532236138,-0.083699642,0.021132418,-0.361907792,-0.174340926,0.009340632,-0.553834337,-1.06367749,-0.015832081,-0.312758572
79716,-0.010278888,-0.351006436,0.40808145,-0.375008191,-0.37064484,-0.03455483,-0.369071548,-0.460045602,-0.183024061,-0.098667437,-0.799623244,-0.620125075,-0.519687081,-0.290490758
23410,0.185151835,0.192946342,-0.425224358,-0.007716242,0.249290694,0.108344313,0.013740137,-0.432165883,0.138829131,0.201935277,0.089445003,0.042810654,0.314354921,0.18947008
29978,0.101205198,-0.229736123,0.390928894,0.283169897,0.311254416,0.071228038,0.081370037,0.244195676,0.088411545,0.095198111,-0.481696778,-0.310517022,-0.374644603,0.000134358
9988,0.232504327,0.152313457,0.08388482,-0.119335079,0.219166899,0.16495763,0.000335073,-0.545054533,0.057316002,0.145245187,-0.657169432,0.152060385,-0.239505231,0.088454049
10845,0.188961967,0.357137106,-0.639051433,0.269220001,0.463369871,0.10722164,0.3340871,0.453943409,0.300803577,0.301444038,0.396559652,0.460176526,-0.478574842,0.151315693
54957,-0.004543905,-0.151714217,0.042136965,0.310075776,-0.663443565,0.128005181,-0.606514519,0.171859063,-0.074855314,0.207561132,-0.269827619,0.09437641,-0.460152782,0.18089855
79170,0.151387326,0.162994591,0.448001081,-0.373747099,-1.578859987,0.175440376,-0.415656992,0.026878426,0.236757417,0.300124897,-0.459952666,-0.310705133,-0.453503832,0.030698242
10610,0.274064278,0.194047359,1.881296443,-0.526506978,0.150473325,0.243415701,0.077698438,-0.327827577,-0.01545596,0.296631879,-0.29192087,0.129833131,-0.282105017,0.205781923
128,-0.187906995,-0.296345975,-0.16567327,0.121787886,-0.371157745,-0.113004729,-0.096530155,0.374888819,-0.201700899,-0.381817537,0.171493542,0.645778171,0.209914101,0.181728605
51026,-0.204286431,-0.210104006,0.198341432,-0.851644392,-0.008789231,-0.093625461,0.141358117,-0.200714678,-0.273367265,-0.614079501,-0.52406058,0.335827029,-0.905085426,-0.193777871
5498,0.030213371,0.076446481,0.237033219,-0.27986555,0.02814559,0.017963124,0.151295592,0.112067684,0.052021444,0.21940061,-0.888887162,-0.454279936,-0.292878346,-0.12614853
124583,-0.168828993,-0.375858846,0.052740007,0.583427942,-0.565752249,-0.263319701,0.077340627,0.127502184,-0.258165079,-0.415483439,0.696311822,-0.42235692,-0.221998217,-0.329206087
9455,0.114593921,0.083377973,0.552435028,-0.384688273,0.520053871,0.218449953,0.259545385,0.921423261,0.003359758,0.140154647,0.359666502,0.523652674,0.121367107,-0.144219641
1212,-0.161602908,-0.206530123,0.057250086,-0.022893137,-0.028378721,0.002190627,0.112580626,-0.304500662,-0.306908843,-0.349252374,0.944764669,0.183120091,-0.478261209,-0.119804869
5255,0.225262064,-0.347531608,-0.102726767,-0.200940014,0.011002289,0.158066726,0.048733118,0.104075286,0.220221819,-0.142583002,-0.536364892,-0.618990148,0.385136708,0.074396123
54205,-0.333549045,-0.290119552,0.232580669,-0.096931686,0.058521035,-0.255057843,0.189595921,0.45583152,-0.29052422,-0.679569379,-0.937209207,-0.184267602,-0.710888933,-0.311113579
9448,-0.248622699,-0.037564526,0.016169736,0.071639917,-0.198902283,-0.02864442,-0.166303598,0.426372259,0.057095103,-0.272869524,-1.088944749,0.416990332,0.372712591,0.180838515
9924,-0.252590496,0.086512197,-0.388866468,-0.03211988,0.092986892,-0.000145693,-0.23403384,-0.628445236,-0.341992247,-0.064018195,0.726769393,-0.160871353,0.165908487,0.032341678
5480,0.119335745,0.078637599,-0.49679185,0.363394404,-0.18869506,-0.014756795,0.062739644,0.348409325,-0.046415521,0.110874863,0.810267394,0.089413323,0.820595476,0.226037839
1983,-0.248329283,-0.35014821,-0.436045471,-0.022647176,0.151451495,-0.132960026,0.315606582,-0.574662244,-0.32191504,-0.446116906,0.403642424,-0.052101032,-0.229582904,-0.319131108
2770,0.264656123,0.13811048,0.050115693,0.159475395,-0.215953531,0.262563301,-0.035443165,-0.154241104,0.144694502,0.184805498,0.038626211,0.557874419,0.692620556,0.298584879
56889,-0.174963888,-0.242410021,-0.159451203,0.355033672,0.300639008,-0.178114549,0.450960576,0.353809973,-0.129589319,-0.194068995,0.316173972,-0.279463744,-0.230819342,-0.338398613
79080,-0.302724646,-0.449974611,-1.133006529,0.392315536,-0.109209769,-0.410533266,-0.086310464,-0.773472493,-0.085878154,-0.118750771,0.377496468,-0.756640173,0.16096743,-0.254754566
9016,0.169237874,0.109340845,-0.377156803,0.12101473,0.092346868,0.126089575,0.182391125,0.709636243,0.243281721,0.051108911,-0.404691796,0.046756083,0.689655061,-0.139194329
6915,0.148342837,0.084193029,0.336511463,-0.068699984,0.336702137,0.163434284,0.228080306,-0.049666677,0.110290117,0.273431627,0.101214355,-0.435642651,-0.269347052,0.06182029
80204,0.396666125,0.514923011,0.231603221,0.044448864,0.065433819,0.278204572,0.007041397,-0.343450654,0.412247513,0.356563651,1.575903145,-0.362725655,-0.113059481,0.369239449
9709,-0.097149644,-0.089910564,-0.982272407,0.201049979,0.231451789,0.069518947,0.23717511,-0.060982767,0.205363324,0.109703724,1.022859811,-0.274651931,-0.265232919,-0.372112326
116832,-0.017246824,0.078959142,-0.211905039,0.393936998,-0.144561692,0.126449051,0.027402133,0.49611997,0.243390615,0.102211569,0.252908262,0.999367432,0.112306996,0.347682449
670,0.061894455,-0.306908688,0.511639844,-0.541447725,-0.381036733,0.004709955,-0.096316247,-0.822740433,-0.204625709,-0.077913859,-0.713499781,-0.851471638,-0.66423143,-0.298269249
7867,0.073647007,0.080415398,0.511430584,-0.137047685,0.145730137,0.113219939,0.048906253,-0.434727587,0.110772006,-0.320643069,0.83339217,0.310710656,-0.178786596,0.203276284
79143,0.063806712,-0.184295025,0.274388469,-0.350441648,-0.306605208,-0.071726389,-0.22930454,-0.067685892,-0.226695687,-0.115673597,0.286808558,-0.534467304,-0.438559611,-0.517819771
11284,0.000754678,-0.059852175,-0.57433589,0.263966084,-0.158437803,0.124356335,-0.106087581,-0.153136838,-0.01196163,0.055661843,-0.036981504,0.13544695,0.304973772,0.136473443
23443,0.170174082,0.510307029,0.617677491,0.228087791,0.076082663,0.243312515,-0.198798275,0.424218559,0.278662946,0.205088366,-0.07482144,-0.255824031,0.493338624,0.134119933
51599,0.242301906,0.21704233,0.292782095,0.029377242,0.202359203,-0.031840384,0.166832507,-0.023444029,0.152968098,0.209683247,0.885188781,-0.430480434,-0.247931272,0.134549225
4208,0.11310977,0.15969931,-0.001611338,-0.188691083,0.383718227,0.184981284,0.257808116,0.208305054,0.245102444,0.186415549,1.09362588,-0.039348146,0.502976284,0.150116194
5927,0.118822957,0.212175567,-0.263920675,-0.29540902,0.185674577,0.217453245,0.102923411,0.862562074,0.204766051,0.165554111,1.089443026,0.834050828,0.198764951,0.252891044
55793,0.219796661,0.185164565,-0.40714481,-0.205542452,0.358581871,0.1812163,0.395889909,0.133518476,0.226475634,0.189404974,1.647700591,0.121177952,0.498427452,0.193413605
5867,-0.042714872,0.23122514,-0.218911624,0.39580613,-0.009176412,0.06117901,-0.078465624,0.342728441,0.282069703,0.160893612,0.218178075,0.57651642,0.49219784,0.150450843
7866,0.004829556,-0.297391073,-0.663094532,0.170997427,-0.128598831,-0.173288386,0.308390076,0.061096884,-0.09230696,-0.449846024,-0.706232005,-0.718338052,0.278182311,-0.264779397
25825,0.00195669,0.208166546,0.130053836,0.330785916,0.161434658,0.130221413,0.121544546,0.381855503,-0.020248221,-0.320655322,0.771103997,-0.399496052,0.431309076,0.165998013
4067,0.145873646,0.087954207,0.040577758,0.022470739,-0.203203917,0.169391915,-0.183974825,-0.047623038,0.229742772,0.266470397,1.118597118,-0.250539395,0.263108747,0.19678914
51015,0.051287007,-0.006872467,-0.281170732,-0.310424758,0.316424861,-0.089187621,-0.004491428,-0.54464382,-0.012140066,0.108378423,-0.755842023,-0.440196286,0.112889166,-0.220587677
